episode,step,timestamp,task_id,agent_id,state,action
6,24,1743066655.1168635,515,2,"[40.41039276123047, 4.654254913330078]",5
6,24,1743066655.1178632,515,3,"[26.76312828063965, 3.9796321392059326]",3
6,24,1743066655.1178632,515,4,"[5.800874710083008, 12.598008155822754]",8
6,24,1743066655.1178632,515,5,"[0.3944610059261322, 14.911027908325195]",5
6,24,1743066655.1178632,515,6,"[22.285791397094727, 15.100852012634277]",7
6,24,1743066655.1178632,515,7,"[26.381807327270508, 2.259387969970703]",7
6,25,1743066655.1374738,28,0,"[2.8812458515167236, 2.210887908935547]",2
6,25,1743066655.1384754,28,1,"[2.3213443756103516, 9.39786148071289]",8
6,25,1743066655.1384754,28,2,"[40.41039276123047, 4.654254913330078]",9
6,25,1743066655.1384754,28,3,"[26.76312828063965, 3.9796321392059326]",4
6,25,1743066655.1384754,28,4,"[5.800874710083008, 12.598008155822754]",4
6,25,1743066655.1384754,28,5,"[0.3944610059261322, 14.911027908325195]",9
6,25,1743066655.1394744,28,6,"[22.285791397094727, 15.100852012634277]",2
6,25,1743066655.1394744,28,7,"[26.381807327270508, 2.259387969970703]",4
6,26,1743066655.1569908,281,0,"[2.8812458515167236, 2.210887908935547]",5
6,26,1743066655.1579921,281,1,"[2.3213443756103516, 9.39786148071289]",7
6,26,1743066655.1579921,281,2,"[40.41039276123047, 4.654254913330078]",1
6,26,1743066655.1579921,281,3,"[26.76312828063965, 3.9796321392059326]",8
6,26,1743066655.1579921,281,4,"[5.800874710083008, 12.598008155822754]",4
6,26,1743066655.1579921,281,5,"[0.3944610059261322, 14.911027908325195]",7
6,26,1743066655.1579921,281,6,"[22.285791397094727, 15.100852012634277]",4
6,26,1743066655.158992,281,7,"[26.381807327270508, 2.259387969970703]",3
6,27,1743066655.1779916,662,0,"[2.8812458515167236, 2.210887908935547]",7
6,27,1743066655.1779916,662,1,"[2.3213443756103516, 9.39786148071289]",5
6,27,1743066655.1789927,662,2,"[40.41039276123047, 4.654254913330078]",1
6,27,1743066655.1789927,662,3,"[26.76312828063965, 3.9796321392059326]",8
6,27,1743066655.1789927,662,4,"[5.800874710083008, 12.598008155822754]",2
6,27,1743066655.1789927,662,5,"[0.3944610059261322, 14.911027908325195]",8
6,27,1743066655.1789927,662,6,"[22.285791397094727, 15.100852012634277]",1
6,27,1743066655.1789927,662,7,"[26.381807327270508, 2.259387969970703]",3
6,28,1743066655.2096336,35,0,"[2.8812458515167236, 2.210887908935547]",3
6,28,1743066655.2096336,35,1,"[2.3213443756103516, 9.39786148071289]",2
6,28,1743066655.2096336,35,2,"[40.41039276123047, 4.654254913330078]",3
6,28,1743066655.2096336,35,3,"[26.76312828063965, 3.9796321392059326]",8
6,28,1743066655.2096336,35,4,"[5.800874710083008, 12.598008155822754]",5
6,28,1743066655.2096336,35,5,"[0.3944610059261322, 14.911027908325195]",6
6,28,1743066655.2096336,35,6,"[22.285791397094727, 15.100852012634277]",1
6,28,1743066655.2106318,35,7,"[26.381807327270508, 2.259387969970703]",5
6,29,1743066655.229629,491,0,"[2.8812458515167236, 2.210887908935547]",2
6,29,1743066655.229629,491,1,"[2.3213443756103516, 9.39786148071289]",5
6,29,1743066655.229629,491,2,"[40.41039276123047, 4.654254913330078]",3
6,29,1743066655.2306352,491,3,"[26.76312828063965, 3.9796321392059326]",8
6,29,1743066655.2306352,491,4,"[5.800874710083008, 12.598008155822754]",5
6,29,1743066655.2306352,491,5,"[0.3944610059261322, 14.911027908325195]",2
6,29,1743066655.2306352,491,6,"[22.285791397094727, 15.100852012634277]",9
6,29,1743066655.2306352,491,7,"[26.381807327270508, 2.259387969970703]",8
6,30,1743066655.2491484,558,0,"[2.8812458515167236, 2.210887908935547]",1
6,30,1743066655.25015,558,1,"[2.3213443756103516, 9.39786148071289]",4
6,30,1743066655.25015,558,2,"[40.41039276123047, 4.654254913330078]",2
6,30,1743066655.25015,558,3,"[26.76312828063965, 3.9796321392059326]",8
6,30,1743066655.25015,558,4,"[5.800874710083008, 12.598008155822754]",1
6,30,1743066655.25015,558,5,"[0.3944610059261322, 14.911027908325195]",7
6,30,1743066655.25015,558,6,"[22.285791397094727, 15.100852012634277]",1
6,30,1743066655.25015,558,7,"[26.381807327270508, 2.259387969970703]",9
6,31,1743066655.2691507,229,0,"[2.8812458515167236, 2.210887908935547]",4
6,31,1743066655.2691507,229,1,"[2.3213443756103516, 9.39786148071289]",8
6,31,1743066655.270151,229,2,"[40.41039276123047, 4.654254913330078]",9
6,31,1743066655.270151,229,3,"[26.76312828063965, 3.9796321392059326]",9
6,31,1743066655.270151,229,4,"[5.800874710083008, 12.598008155822754]",8
6,31,1743066655.270151,229,5,"[0.3944610059261322, 14.911027908325195]",1
6,31,1743066655.270151,229,6,"[22.285791397094727, 15.100852012634277]",1
6,31,1743066655.270151,229,7,"[26.381807327270508, 2.259387969970703]",8
6,32,1743066655.287148,31,0,"[2.8812458515167236, 2.210887908935547]",2
6,32,1743066655.287148,31,1,"[2.3213443756103516, 9.39786148071289]",1
6,32,1743066655.287148,31,2,"[30.336349487304688, 2.054344654083252]",6
6,32,1743066655.287148,31,3,"[26.76312828063965, 3.9796321392059326]",4
6,32,1743066655.2881484,31,4,"[5.800874710083008, 12.598008155822754]",8
6,32,1743066655.2881484,31,5,"[0.3944610059261322, 14.911027908325195]",6
6,32,1743066655.2881484,31,6,"[22.285791397094727, 15.100852012634277]",5
6,32,1743066655.2881484,31,7,"[26.381807327270508, 2.259387969970703]",7
6,33,1743066655.3051503,774,0,"[2.8812458515167236, 2.210887908935547]",6
6,33,1743066655.3051503,774,1,"[2.3213443756103516, 9.39786148071289]",7
6,33,1743066655.3051503,774,2,"[30.336349487304688, 2.054344654083252]",8
6,33,1743066655.3051503,774,3,"[26.76312828063965, 3.9796321392059326]",1
6,33,1743066655.306151,774,4,"[5.800874710083008, 12.598008155822754]",7
6,33,1743066655.306151,774,5,"[0.3944610059261322, 14.911027908325195]",6
6,33,1743066655.306151,774,6,"[22.285791397094727, 15.100852012634277]",8
6,33,1743066655.306151,774,7,"[26.381807327270508, 2.259387969970703]",3
6,34,1743066655.3261504,481,0,"[2.8812458515167236, 2.210887908935547]",1
6,34,1743066655.3261504,481,1,"[2.3213443756103516, 9.39786148071289]",2
6,34,1743066655.3261504,481,2,"[30.336349487304688, 2.054344654083252]",1
6,34,1743066655.3261504,481,3,"[26.76312828063965, 3.9796321392059326]",3
6,34,1743066655.3261504,481,4,"[5.800874710083008, 12.598008155822754]",2
6,34,1743066655.3261504,481,5,"[0.3944610059261322, 14.911027908325195]",6
6,34,1743066655.3261504,481,6,"[22.285791397094727, 15.100852012634277]",5
6,34,1743066655.3271508,481,7,"[26.381807327270508, 2.259387969970703]",3
6,35,1743066655.3441567,145,0,"[2.8812458515167236, 2.210887908935547]",3
6,35,1743066655.3441567,145,1,"[2.3213443756103516, 9.39786148071289]",1
6,35,1743066655.3441567,145,2,"[30.336349487304688, 2.054344654083252]",2
6,35,1743066655.3441567,145,3,"[26.76312828063965, 3.9796321392059326]",4
6,35,1743066655.3441567,145,4,"[5.800874710083008, 12.598008155822754]",1
6,35,1743066655.3451567,145,5,"[0.3944610059261322, 14.911027908325195]",3
6,35,1743066655.3451567,145,6,"[16.487220764160156, 3.285120964050293]",7
6,35,1743066655.3451567,145,7,"[26.381807327270508, 2.259387969970703]",3
6,36,1743066655.3636658,841,0,"[2.8812458515167236, 2.210887908935547]",7
6,36,1743066655.3636658,841,1,"[2.3213443756103516, 9.39786148071289]",4
6,36,1743066655.3636658,841,2,"[30.336349487304688, 2.054344654083252]",3
6,36,1743066655.3636658,841,3,"[26.76312828063965, 3.9796321392059326]",2
6,36,1743066655.3636658,841,4,"[0.049095116555690765, 6.935131549835205]",2
6,36,1743066655.3646655,841,5,"[0.3944610059261322, 14.911027908325195]",5
6,36,1743066655.3646655,841,6,"[16.487220764160156, 3.285120964050293]",2
6,36,1743066655.3646655,841,7,"[26.381807327270508, 2.259387969970703]",3
6,37,1743066655.3836653,509,0,"[2.8812458515167236, 2.210887908935547]",7
6,37,1743066655.3836653,509,1,"[2.3213443756103516, 9.39786148071289]",5
6,37,1743066655.3846686,509,2,"[30.336349487304688, 2.054344654083252]",9
6,37,1743066655.3846686,509,3,"[26.76312828063965, 3.9796321392059326]",1
6,37,1743066655.3846686,509,4,"[0.049095116555690765, 6.935131549835205]",8
6,37,1743066655.3846686,509,5,"[0.3944610059261322, 14.911027908325195]",4
6,37,1743066655.3846686,509,6,"[16.487220764160156, 3.285120964050293]",4
6,37,1743066655.3846686,509,7,"[26.381807327270508, 2.259387969970703]",2
6,38,1743066655.4016657,56,0,"[2.8812458515167236, 2.210887908935547]",2
6,38,1743066655.4016657,56,1,"[2.3213443756103516, 9.39786148071289]",2
6,38,1743066655.4016657,56,2,"[30.336349487304688, 2.054344654083252]",2
6,38,1743066655.4026656,56,3,"[26.76312828063965, 3.9796321392059326]",8
6,38,1743066655.4026656,56,4,"[0.049095116555690765, 6.935131549835205]",9
6,38,1743066655.4026656,56,5,"[0.3944610059261322, 14.911027908325195]",5
6,38,1743066655.4026656,56,6,"[16.487220764160156, 3.285120964050293]",1
6,38,1743066655.4026656,56,7,"[26.381807327270508, 2.259387969970703]",8
6,39,1743066655.4196668,244,0,"[2.8812458515167236, 2.210887908935547]",7
6,39,1743066655.4196668,244,1,"[2.3213443756103516, 9.39786148071289]",9
6,39,1743066655.4206657,244,2,"[30.336349487304688, 2.054344654083252]",7
6,39,1743066655.4206657,244,3,"[26.76312828063965, 3.9796321392059326]",1
6,39,1743066655.4206657,244,4,"[0.049095116555690765, 6.935131549835205]",2
6,39,1743066655.4206657,244,5,"[0.3944610059261322, 14.911027908325195]",5
6,39,1743066655.4206657,244,6,"[16.487220764160156, 3.285120964050293]",5
6,39,1743066655.4206657,244,7,"[26.381807327270508, 2.259387969970703]",1
6,40,1743066655.4406748,721,0,"[2.8812458515167236, 2.210887908935547]",6
6,40,1743066655.4406748,721,1,"[2.3213443756103516, 9.39786148071289]",9
6,40,1743066655.4406748,721,2,"[30.336349487304688, 2.054344654083252]",6
6,40,1743066655.4406748,721,3,"[26.76312828063965, 3.9796321392059326]",6
6,40,1743066655.4406748,721,4,"[0.049095116555690765, 6.935131549835205]",5
6,40,1743066655.4416728,721,5,"[0.3944610059261322, 14.911027908325195]",2
6,40,1743066655.4416728,721,6,"[16.487220764160156, 3.285120964050293]",3
6,40,1743066655.4416728,721,7,"[26.381807327270508, 2.259387969970703]",1
6,41,1743066655.4591868,689,0,"[2.8812458515167236, 2.210887908935547]",7
6,41,1743066655.4591868,689,1,"[2.3213443756103516, 9.39786148071289]",2
6,41,1743066655.4591868,689,2,"[30.336349487304688, 2.054344654083252]",9
6,41,1743066655.4591868,689,3,"[26.76312828063965, 3.9796321392059326]",5
6,41,1743066655.4591868,689,4,"[0.049095116555690765, 6.935131549835205]",8
6,41,1743066655.4591868,689,5,"[0.3944610059261322, 14.911027908325195]",7
6,41,1743066655.4591868,689,6,"[16.487220764160156, 3.285120964050293]",1
6,41,1743066655.460185,689,7,"[26.381807327270508, 2.259387969970703]",6
6,42,1743066655.4771857,392,0,"[2.8812458515167236, 2.210887908935547]",5
6,42,1743066655.4771857,392,1,"[2.3213443756103516, 9.39786148071289]",8
6,42,1743066655.4771857,392,2,"[30.336349487304688, 2.054344654083252]",2
6,42,1743066655.4771857,392,3,"[26.76312828063965, 3.9796321392059326]",4
6,42,1743066655.4771857,392,4,"[0.049095116555690765, 6.935131549835205]",5
6,42,1743066655.4771857,392,5,"[0.3944610059261322, 14.911027908325195]",6
6,42,1743066655.4781852,392,6,"[16.487220764160156, 3.285120964050293]",9
6,42,1743066655.4781852,392,7,"[26.381807327270508, 2.259387969970703]",6
6,43,1743066655.4951856,497,0,"[2.8812458515167236, 2.210887908935547]",9
6,43,1743066655.4951856,497,1,"[2.3213443756103516, 9.39786148071289]",3
6,43,1743066655.4951856,497,2,"[30.336349487304688, 2.054344654083252]",7
6,43,1743066655.4951856,497,3,"[26.76312828063965, 3.9796321392059326]",8
6,43,1743066655.4951856,497,4,"[0.049095116555690765, 6.935131549835205]",9
6,43,1743066655.4951856,497,5,"[0.3944610059261322, 14.911027908325195]",6
6,43,1743066655.4961848,497,6,"[16.487220764160156, 3.285120964050293]",3
6,43,1743066655.4961848,497,7,"[26.381807327270508, 2.259387969970703]",8
6,44,1743066655.5131855,789,0,"[2.8812458515167236, 2.210887908935547]",9
6,44,1743066655.5131855,789,1,"[2.3213443756103516, 9.39786148071289]",5
6,44,1743066655.5131855,789,2,"[30.336349487304688, 2.054344654083252]",5
6,44,1743066655.5131855,789,3,"[26.76312828063965, 3.9796321392059326]",4
6,44,1743066655.5131855,789,4,"[0.049095116555690765, 6.935131549835205]",7
6,44,1743066655.5131855,789,5,"[0.3944610059261322, 14.911027908325195]",8
6,44,1743066655.5141842,789,6,"[16.487220764160156, 3.285120964050293]",3
6,44,1743066655.5141842,789,7,"[26.381807327270508, 2.259387969970703]",9
6,45,1743066655.5331893,212,0,"[2.8812458515167236, 2.210887908935547]",7
6,45,1743066655.5331893,212,1,"[2.3213443756103516, 9.39786148071289]",9
6,45,1743066655.5331893,212,2,"[30.336349487304688, 2.054344654083252]",8
6,45,1743066655.5341926,212,3,"[26.76312828063965, 3.9796321392059326]",5
6,45,1743066655.5341926,212,4,"[0.049095116555690765, 6.935131549835205]",1
6,45,1743066655.5341926,212,5,"[0.3944610059261322, 14.911027908325195]",7
6,45,1743066655.5341926,212,6,"[16.487220764160156, 3.285120964050293]",9
6,45,1743066655.5341926,212,7,"[26.381807327270508, 2.259387969970703]",3
6,46,1743066655.552547,12,0,"[2.8812458515167236, 2.210887908935547]",5
6,46,1743066655.552547,12,1,"[2.3213443756103516, 9.39786148071289]",4
6,46,1743066655.552547,12,2,"[30.336349487304688, 2.054344654083252]",9
6,46,1743066655.553547,12,3,"[26.76312828063965, 3.9796321392059326]",5
6,46,1743066655.553547,12,4,"[0.049095116555690765, 6.935131549835205]",1
6,46,1743066655.553547,12,5,"[0.3944610059261322, 14.911027908325195]",6
6,46,1743066655.553547,12,6,"[16.487220764160156, 3.285120964050293]",9
6,46,1743066655.553547,12,7,"[26.381807327270508, 2.259387969970703]",7
6,47,1743066655.5705469,399,0,"[2.8812458515167236, 2.210887908935547]",7
6,47,1743066655.5705469,399,1,"[2.3213443756103516, 9.39786148071289]",6
6,47,1743066655.5705469,399,2,"[30.336349487304688, 2.054344654083252]",4
6,47,1743066655.5705469,399,3,"[26.76312828063965, 3.9796321392059326]",3
6,47,1743066655.5705469,399,4,"[0.049095116555690765, 6.935131549835205]",1
6,47,1743066655.571548,399,5,"[0.3944610059261322, 14.911027908325195]",6
6,47,1743066655.571548,399,6,"[16.487220764160156, 3.285120964050293]",9
6,47,1743066655.571548,399,7,"[26.381807327270508, 2.259387969970703]",1
6,48,1743066655.5905485,524,0,"[2.8812458515167236, 2.210887908935547]",2
6,48,1743066655.5905485,524,1,"[2.3213443756103516, 9.39786148071289]",6
6,48,1743066655.5905485,524,2,"[30.336349487304688, 2.054344654083252]",6
6,48,1743066655.5905485,524,3,"[26.76312828063965, 3.9796321392059326]",9
6,48,1743066655.5915508,524,4,"[0.049095116555690765, 6.935131549835205]",5
6,48,1743066655.5915508,524,5,"[0.3944610059261322, 14.911027908325195]",1
6,48,1743066655.5915508,524,6,"[16.487220764160156, 3.285120964050293]",9
6,48,1743066655.5915508,524,7,"[26.381807327270508, 2.259387969970703]",8
6,49,1743066655.6095476,745,0,"[2.8812458515167236, 2.210887908935547]",9
6,49,1743066655.6095476,745,1,"[2.3213443756103516, 9.39786148071289]",2
6,49,1743066655.6105456,745,2,"[30.336349487304688, 2.054344654083252]",3
6,49,1743066655.6105456,745,3,"[26.76312828063965, 3.9796321392059326]",9
6,49,1743066655.6105456,745,4,"[0.049095116555690765, 6.935131549835205]",8
6,49,1743066655.6105456,745,5,"[0.3944610059261322, 14.911027908325195]",6
6,49,1743066655.6105456,745,6,"[16.487220764160156, 3.285120964050293]",3
6,49,1743066655.6105456,745,7,"[26.381807327270508, 2.259387969970703]",2
7,0,1743066655.6335557,703,0,"[38.0, 67.0]",6
7,0,1743066655.6335557,703,1,"[10.0, 176.0]",8
7,0,1743066655.6335557,703,2,"[20.0, 58.0]",9
7,0,1743066655.6335557,703,3,"[61.0, 170.0]",9
7,0,1743066655.634556,703,4,"[18.0, 69.0]",3
7,0,1743066655.634556,703,5,"[18.0, 234.0]",3
7,0,1743066655.634556,703,6,"[40.0, 236.0]",1
7,0,1743066655.634556,703,7,"[53.0, 195.0]",9
7,0,1743066655.634556,703,8,"[41.0, 41.0]",8
7,0,1743066655.634556,703,9,"[46.0, 40.0]",9
7,1,1743066655.6547134,724,0,"[38.0, 67.0]",3
7,1,1743066655.6547134,724,1,"[10.0, 176.0]",9
7,1,1743066655.6547134,724,2,"[20.0, 58.0]",9
7,1,1743066655.6547134,724,3,"[52.22736740112305, 68.6751708984375]",2
7,1,1743066655.6547134,724,4,"[18.0, 69.0]",4
7,1,1743066655.655712,724,5,"[18.0, 234.0]",2
7,1,1743066655.655712,724,6,"[40.0, 236.0]",5
7,1,1743066655.655712,724,7,"[53.0, 195.0]",4
7,1,1743066655.655712,724,8,"[41.0, 41.0]",6
7,1,1743066655.655712,724,9,"[46.0, 40.0]",9
7,2,1743066655.6737146,248,0,"[38.0, 67.0]",5
7,2,1743066655.6737146,248,1,"[10.0, 176.0]",6
7,2,1743066655.6737146,248,2,"[4.083741188049316, 31.43439483642578]",1
7,2,1743066655.6737146,248,3,"[52.22736740112305, 68.6751708984375]",8
7,2,1743066655.6747146,248,4,"[18.0, 69.0]",4
7,2,1743066655.6747146,248,5,"[18.0, 234.0]",1
7,2,1743066655.6747146,248,6,"[40.0, 236.0]",3
7,2,1743066655.6747146,248,7,"[53.0, 195.0]",3
7,2,1743066655.6747146,248,8,"[41.0, 41.0]",9
7,2,1743066655.6747146,248,9,"[46.0, 40.0]",7
7,3,1743066655.693713,331,0,"[38.0, 67.0]",9
7,3,1743066655.693713,331,1,"[10.0, 176.0]",8
7,3,1743066655.694713,331,2,"[4.083741188049316, 31.43439483642578]",1
7,3,1743066655.694713,331,3,"[41.37294387817383, 8.981598854064941]",7
7,3,1743066655.694713,331,4,"[18.0, 69.0]",1
7,3,1743066655.694713,331,5,"[18.0, 234.0]",7
7,3,1743066655.694713,331,6,"[40.0, 236.0]",3
7,3,1743066655.694713,331,7,"[53.0, 195.0]",8
7,3,1743066655.694713,331,8,"[41.0, 41.0]",1
7,3,1743066655.694713,331,9,"[46.0, 40.0]",2
7,4,1743066655.7127144,795,0,"[38.0, 67.0]",2
7,4,1743066655.7127144,795,1,"[10.0, 176.0]",3
7,4,1743066655.7127144,795,2,"[4.083741188049316, 31.43439483642578]",9
7,4,1743066655.7127144,795,3,"[41.37294387817383, 8.981598854064941]",5
7,4,1743066655.7137136,795,4,"[18.0, 69.0]",7
7,4,1743066655.7137136,795,5,"[18.0, 234.0]",8
7,4,1743066655.7137136,795,6,"[40.0, 236.0]",6
7,4,1743066655.7137136,795,7,"[38.84964370727539, 111.12864685058594]",7
7,4,1743066655.7137136,795,8,"[41.0, 41.0]",4
7,4,1743066655.7137136,795,9,"[46.0, 40.0]",3
7,5,1743066655.734721,865,0,"[38.0, 67.0]",9
7,5,1743066655.734721,865,1,"[10.0, 176.0]",6
7,5,1743066655.734721,865,2,"[4.083741188049316, 31.43439483642578]",1
7,5,1743066655.734721,865,3,"[41.37294387817383, 8.981598854064941]",1
7,5,1743066655.734721,865,4,"[18.0, 69.0]",8
7,5,1743066655.734721,865,5,"[13.613749504089355, 155.4569854736328]",6
7,5,1743066655.734721,865,6,"[40.0, 236.0]",7
7,5,1743066655.7357204,865,7,"[38.84964370727539, 111.12864685058594]",2
7,5,1743066655.7357204,865,8,"[41.0, 41.0]",8
7,5,1743066655.7357204,865,9,"[46.0, 40.0]",1
7,6,1743066655.7542346,880,0,"[38.0, 67.0]",1
7,6,1743066655.7542346,880,1,"[10.0, 176.0]",2
7,6,1743066655.7552342,880,2,"[4.083741188049316, 31.43439483642578]",8
7,6,1743066655.7552342,880,3,"[41.37294387817383, 8.981598854064941]",7
7,6,1743066655.7552342,880,4,"[18.0, 69.0]",3
7,6,1743066655.7552342,880,5,"[13.613749504089355, 155.4569854736328]",5
7,6,1743066655.7552342,880,6,"[29.082639694213867, 127.86062622070312]",2
7,6,1743066655.7552342,880,7,"[38.84964370727539, 111.12864685058594]",2
7,6,1743066655.7552342,880,8,"[41.0, 41.0]",7
7,6,1743066655.7562377,880,9,"[46.0, 40.0]",2
7,7,1743066655.7742393,315,0,"[38.0, 67.0]",3
7,7,1743066655.7742393,315,1,"[10.0, 176.0]",9
7,7,1743066655.7742393,315,2,"[4.083741188049316, 31.43439483642578]",7
7,7,1743066655.7742393,315,3,"[41.37294387817383, 8.981598854064941]",2
7,7,1743066655.7742393,315,4,"[18.0, 69.0]",9
7,7,1743066655.7752361,315,5,"[7.400561809539795, 94.84989929199219]",4
7,7,1743066655.7752361,315,6,"[29.082639694213867, 127.86062622070312]",3
7,7,1743066655.7752361,315,7,"[38.84964370727539, 111.12864685058594]",1
7,7,1743066655.7752361,315,8,"[41.0, 41.0]",3
7,7,1743066655.776237,315,9,"[46.0, 40.0]",2
7,8,1743066655.794235,721,0,"[38.0, 67.0]",4
7,8,1743066655.7952378,721,1,"[2.569204568862915, 160.37660217285156]",2
7,8,1743066655.7952378,721,2,"[4.083741188049316, 31.43439483642578]",9
7,8,1743066655.7952378,721,3,"[41.37294387817383, 8.981598854064941]",2
7,8,1743066655.7952378,721,4,"[18.0, 69.0]",8
7,8,1743066655.7952378,721,5,"[7.400561809539795, 94.84989929199219]",2
7,8,1743066655.7952378,721,6,"[29.082639694213867, 127.86062622070312]",9
7,8,1743066655.7952378,721,7,"[38.84964370727539, 111.12864685058594]",1
7,8,1743066655.7962372,721,8,"[41.0, 41.0]",3
7,8,1743066655.7962372,721,9,"[46.0, 40.0]",5
7,9,1743066655.815236,346,0,"[38.0, 67.0]",9
7,9,1743066655.815236,346,1,"[2.569204568862915, 160.37660217285156]",1
7,9,1743066655.815236,346,2,"[4.083741188049316, 31.43439483642578]",7
7,9,1743066655.815236,346,3,"[41.37294387817383, 8.981598854064941]",8
7,9,1743066655.815236,346,4,"[18.0, 69.0]",3
7,9,1743066655.815236,346,5,"[7.400561809539795, 94.84989929199219]",3
7,9,1743066655.816237,346,6,"[23.784412384033203, 51.97919464111328]",4
7,9,1743066655.816237,346,7,"[38.84964370727539, 111.12864685058594]",7
7,9,1743066655.816237,346,8,"[41.0, 41.0]",6
7,9,1743066655.816237,346,9,"[46.0, 40.0]",4
7,10,1743066655.834241,871,0,"[38.0, 67.0]",9
7,10,1743066655.834241,871,1,"[2.569204568862915, 160.37660217285156]",2
7,10,1743066655.834241,871,2,"[4.083741188049316, 31.43439483642578]",2
7,10,1743066655.8352416,871,3,"[41.37294387817383, 8.981598854064941]",9
7,10,1743066655.8352416,871,4,"[18.0, 69.0]",8
7,10,1743066655.8352416,871,5,"[7.400561809539795, 94.84989929199219]",4
7,10,1743066655.8352416,871,6,"[23.784412384033203, 51.97919464111328]",1
7,10,1743066655.8352416,871,7,"[30.408231735229492, 6.470398426055908]",2
7,10,1743066655.8352416,871,8,"[41.0, 41.0]",5
7,10,1743066655.8352416,871,9,"[46.0, 40.0]",1
7,11,1743066655.8537557,462,0,"[36.98158264160156, 35.11060333251953]",6
7,11,1743066655.8537557,462,1,"[2.569204568862915, 160.37660217285156]",5
7,11,1743066655.8537557,462,2,"[4.083741188049316, 31.43439483642578]",4
7,11,1743066655.8537557,462,3,"[41.37294387817383, 8.981598854064941]",7
7,11,1743066655.8537557,462,4,"[18.0, 69.0]",1
7,11,1743066655.8547556,462,5,"[7.400561809539795, 94.84989929199219]",1
7,11,1743066655.8547556,462,6,"[23.784412384033203, 51.97919464111328]",6
7,11,1743066655.8547556,462,7,"[30.408231735229492, 6.470398426055908]",7
7,11,1743066655.8547556,462,8,"[41.0, 41.0]",2
7,11,1743066655.8547556,462,9,"[46.0, 40.0]",4
7,12,1743066655.8727558,614,0,"[36.98158264160156, 35.11060333251953]",4
7,12,1743066655.8727558,614,1,"[2.569204568862915, 160.37660217285156]",2
7,12,1743066655.8727558,614,2,"[4.083741188049316, 31.43439483642578]",5
7,12,1743066655.8727558,614,3,"[41.37294387817383, 8.981598854064941]",1
7,12,1743066655.8727558,614,4,"[18.0, 69.0]",3
7,12,1743066655.8737555,614,5,"[7.400561809539795, 94.84989929199219]",9
7,12,1743066655.8737555,614,6,"[23.784412384033203, 51.97919464111328]",6
7,12,1743066655.8737555,614,7,"[30.408231735229492, 6.470398426055908]",3
7,12,1743066655.8737555,614,8,"[41.0, 41.0]",9
7,12,1743066655.8737555,614,9,"[46.0, 40.0]",5
7,13,1743066655.8937557,116,0,"[36.98158264160156, 35.11060333251953]",7
7,13,1743066655.8937557,116,1,"[2.569204568862915, 160.37660217285156]",1
7,13,1743066655.8937557,116,2,"[4.083741188049316, 31.43439483642578]",6
7,13,1743066655.8937557,116,3,"[41.37294387817383, 8.981598854064941]",1
7,13,1743066655.8937557,116,4,"[18.0, 69.0]",3
7,13,1743066655.8937557,116,5,"[7.400561809539795, 94.84989929199219]",7
7,13,1743066655.894756,116,6,"[23.784412384033203, 51.97919464111328]",9
7,13,1743066655.894756,116,7,"[30.408231735229492, 6.470398426055908]",2
7,13,1743066655.894756,116,8,"[26.103187561035156, 22.28274154663086]",5
7,13,1743066655.894756,116,9,"[46.0, 40.0]",8
7,14,1743066655.9137557,935,0,"[36.98158264160156, 35.11060333251953]",5
7,14,1743066655.9137557,935,1,"[2.569204568862915, 160.37660217285156]",3
7,14,1743066655.9137557,935,2,"[4.083741188049316, 31.43439483642578]",4
7,14,1743066655.9137557,935,3,"[41.37294387817383, 8.981598854064941]",9
7,14,1743066655.9137557,935,4,"[18.0, 69.0]",4
7,14,1743066655.9137557,935,5,"[7.400561809539795, 94.84989929199219]",9
7,14,1743066655.9147556,935,6,"[18.519289016723633, 11.2455415725708]",3
7,14,1743066655.9147556,935,7,"[30.408231735229492, 6.470398426055908]",3
7,14,1743066655.9147556,935,8,"[26.103187561035156, 22.28274154663086]",9
7,14,1743066655.9147556,935,9,"[46.0, 40.0]",1
7,15,1743066655.9337585,757,0,"[36.98158264160156, 35.11060333251953]",2
7,15,1743066655.9337585,757,1,"[2.569204568862915, 160.37660217285156]",6
7,15,1743066655.9337585,757,2,"[4.083741188049316, 31.43439483642578]",8
7,15,1743066655.9347591,757,3,"[41.37294387817383, 8.981598854064941]",5
7,15,1743066655.9347591,757,4,"[18.0, 69.0]",7
7,15,1743066655.9347591,757,5,"[6.460459232330322, 63.183387756347656]",9
7,15,1743066655.9347591,757,6,"[18.519289016723633, 11.2455415725708]",5
7,15,1743066655.9347591,757,7,"[30.408231735229492, 6.470398426055908]",4
7,15,1743066655.9347591,757,8,"[26.103187561035156, 22.28274154663086]",3
7,15,1743066655.9347591,757,9,"[46.0, 40.0]",9
7,16,1743066655.951266,493,0,"[36.98158264160156, 35.11060333251953]",5
7,16,1743066655.952266,493,1,"[2.569204568862915, 160.37660217285156]",4
7,16,1743066655.952266,493,2,"[4.083741188049316, 31.43439483642578]",5
7,16,1743066655.952266,493,3,"[41.37294387817383, 8.981598854064941]",8
7,16,1743066655.952266,493,4,"[18.0, 69.0]",1
7,16,1743066655.952266,493,5,"[6.460459232330322, 63.183387756347656]",2
7,16,1743066655.952266,493,6,"[18.519289016723633, 11.2455415725708]",9
7,16,1743066655.953266,493,7,"[30.408231735229492, 6.470398426055908]",2
